dlga_start:close_window|Pozor! Tento řetězec se nezobrazuje. Je vyhrazen pro ukládání dialogových proměnných.
dlga_oim_getman_volhv_last_dlg_4:oim_getman_volhv_last_dlg_5|Máš v držení jednu věc, která nám patří.
dlga_oim_getman_volhv_last_dlg_5:oim_getman_volhv_last_dlg_6|O čem to mluvíš?
dlga_oim_getman_volhv_last_dlg_6:oim_getman_volhv_last_dlg_7|O Černém hejtmanovi, kterého nám ukradl Radziville. Vrať mi ho, ten palcát musí být uložen zpět do tajného úkrytu.
dlga_oim_getman_volhv_last_dlg_7:oim_getman_volhv_last_dlg_8|Obávám se, že ti ho dát nemůžu, pohane. Ten palcát je obdařen velmi mocnou silou!
dlga_oim_getman_volhv_last_dlg_8:oim_getman_volhv_last_dlg_9|To si jenom myslíš. Není to nic než obyčejný palcát. Když však - ty, kdo si říkáš {playername} - věříš v jeho údajnou moc, získáváš důvěru ve své vlastní síly a stáváš se neporazitelným bojovníkem.
dlga_oim_getman_volhv_last_dlg_9:oim_getman_volhv_last_dlg_10|Co mám s tebou dělat, volchu. Tak si tedy Černého hejtmana vezmi. Jenom doufám, že už ho matička Rus nebude potřebovat.
dlga_oim_getman_volhv_last_dlg_10:close_window|Sbohem, tvé jméno {playername} nechť provází štěstí.
dlga_oim_getman_barabash_casus_beli_dlg:oim_getman_barabash_casus_beli_dlg_1|Tak, tak. Přišel čas sjednotit všechny naše národy a vytvořit nový stát.
dlga_oim_getman_barabash_casus_beli_dlg_1:oim_getman_barabash_casus_beli_dlg_2|A jak se bude ta nová država jmenovat? Rzeczpospolita, nebo Moskevské carství?
dlga_oim_getman_barabash_casus_beli_dlg_2:oim_getman_barabash_casus_beli_dlg_3|Ani tak, ani onak. Obnovíme dávné Ruské velkoknížectví.
dlga_oim_getman_barabash_casus_beli_dlg_3:oim_getman_barabash_casus_beli_dlg_4|V jehož čele už nebude stát hejtman, ale velkokníže. A jeho vnuci ze sebe nadělají cary nebo krále? Kdepak, spíš se prohlásí za císaře...
dlga_oim_getman_barabash_casus_beli_dlg_4:oim_getman_barabash_casus_beli_dlg_5|Vidím, že je ti to jasné. Ale nejdřív musíme dobýt Rzeczpospolitu.
dlga_oim_getman_barabash_casus_beli_dlg_5:oim_getman_barabash_casus_beli_dlg_6|A v čem je tedy problém? Ty jsi hejtman, já jsem maršál. Vydej rozkaz a vytáhneme do války.
dlga_oim_getman_barabash_casus_beli_dlg_6:oim_getman_barabash_casus_beli_dlg_7|Máme s nimi uzavřené spojenectví. Kromě toho plukovníci o tu válku vůbec nestojí. Jestli jim vyhlásíme válku, vzbouří se všichni poddaní.
dlga_oim_getman_barabash_casus_beli_dlg_7:oim_getman_barabash_casus_beli_dlg_8|A co tedy navrhuješ?
dlga_oim_getman_barabash_casus_beli_dlg_8:oim_getman_barabash_casus_beli_dlg_9|Budeš muset odejít ze služby. Když potom zabereš Rzeczpospolitě nějaké to město, lechové si spočítají, že je to naše práce, a vyhlásí válku oni nám. A já uklidním plukovníky a řeknu jim, že jsi to udělal čistě z vlastní iniciativy.
dlga_oim_getman_barabash_casus_beli_dlg_9:oim_getman_barabash_casus_beli_dlg_10|Vychytralý plán. Až na to, že pak všichni záporožští plukovníci budou mými pokrevními nepřáteli.
dlga_oim_getman_barabash_casus_beli_dlg_10:oim_getman_barabash_casus_beli_dlg_11|Čest je záležitost zisku. Až začne válka, přijmu tě zpátky do služby. Pro většinu lidí to bude dobrý důvod, aby k tobě změnili postoj. No a dál - bojuj, sčítej vítězství a na všechno se rychle zapomene.
dlga_oim_getman_barabash_casus_beli_dlg_11:oim_getman_barabash_casus_beli_dlg_12|[Přijmout] 
dlga_oim_getman_barabash_casus_beli_dlg_12:oim_getman_barabash_casus_beli_dlg_13|Jdu do toho jenom kvůli svaté věci - obnově Staré Rusi.
dlga_oim_getman_barabash_casus_beli_dlg_13:lord_pretalk|Na tom jsme se dohodli. Za několik dní uspořádám volbu maršála, kde nebudeš kandidovat.
dlga_oim_getman_barabash_casus_beli_dlg_11:oim_getman_barabash_casus_beli_dlg_14|Zrady se nedopustím, a to ani na oko.
dlga_oim_getman_barabash_casus_beli_dlg_14:lord_pretalk|Pokusím se místo toho začít válku běžným způsobem. A s povstalci se nějak vypořádám...
dlga_oim_dmitriy_initial_dlg:oim_dmitriy_initial_dlg_1|Rozhodl ses vstoupit do carských služeb? Tam už jsou všechna místa dávno obsazená. I když, člověk by byl tuze špatný dvořan, aby neměl v sedlové brašně monomachovskou čepici. Staly už se v dějinách všelijaké věci.
dlga_oim_dmitriy_initial_dlg_1:oim_dmitriy_initial_dlg_2|Jaké věci? Pověz mi o tom, pane.
dlga_oim_dmitriy_initial_dlg_2:oim_dmitriy_initial_dlg_3|Ty o tom nevíš? Před nějakými šedesáti lety v Uhlíči zabili syna cara Ivana Hrozného, careviče Dmitrije. Brzy se po Moskvě začalo povídat, že na něj ty vrahy poslal nový car, Boris Godunov.
dlga_oim_dmitriy_initial_dlg_3:oim_dmitriy_initial_dlg_4|A byla to pravda?
dlga_oim_dmitriy_initial_dlg_4:oim_dmitriy_initial_dlg_5|Jak to bylo doopravdy, to už nikdo neví. Svědky toho strašného skutku pobili, vypálili usedlosti i celé vesnice. Ale jedno je jisté - od té doby, co se začalo mluvit o vraždě, to s Borisem jako s carem šlo od desíti k pěti.
dlga_oim_dmitriy_initial_dlg_5:oim_dmitriy_initial_dlg_6|Ano, o tom už jsem něco málo slyšel...
dlga_oim_dmitriy_initial_dlg_6:oim_dmitriy_initial_dlg_7|Něco málo? Mně se o těch strašlivých letech dědeček něco navyprávěl. Zima tehdy začala v moskevských krajích v polovině srpna. Úroda nedozrála a začal velký mor, který trval ještě tři roky. A tehdy se v Polsku objevil člověk, který se prohlásil za careviče Dmitrije.
dlga_oim_dmitriy_initial_dlg_7:oim_dmitriy_initial_dlg_8|Takže syna Ivana Hrozného nakonec nezabili?
dlga_oim_dmitriy_initial_dlg_8:oim_dmitriy_initial_dlg_9|Godunov se snažil dokázat, že je carevič mrtev. Ale ten užvaněný mnich, Grigorij Otrepjev, začal tvrdit, že prý místo něj zabili nějakého popského synka a careviče věrní bojaři zachránili a ukryli ho v klášteře.
dlga_oim_dmitriy_initial_dlg_9:oim_dmitriy_initial_dlg_10|A co, věřil mu to někdo?
dlga_oim_dmitriy_initial_dlg_10:oim_dmitriy_initial_dlg_11|Bohužel ano. Jako by nestačilo, že careviče podpořili polští šlechtici, kteří už si nechávali zdát o svém prominentovi na moskevském trůně. Na stranu Lžidmitrije přešla celá řada církevních hodnostářů a význačných ruských bojarů. A donští kozáci k němu dokonce vypravili vlastního posla.
dlga_oim_dmitriy_initial_dlg_11:oim_dmitriy_initial_dlg_12|A jak to bylo dál?
dlga_oim_dmitriy_initial_dlg_12:oim_dmitriy_initial_dlg_13|To je všeobecně známo. Otrepjev se s nevelkou družinou vypravil do Moskvy. Godunov poslal armádu, aby s ním uzavřel příměří, ale vojsko ho zradilo a přidalo se k samozvanému careviči. A když bojaři z význačných rodů, Basmanov a Šujský, přísahali před celým národem, že Otrepjev skutečně je carevič Dmitrij, car Boris onemocněl a brzy zemřel a Grigorij Otrepjev, nebo kdo to vlastně ve skutečnosti byl, vstoupil do Moskvy a byl pomazán jako car Dmitrij I.
dlga_oim_dmitriy_initial_dlg_13:oim_dmitriy_initial_dlg_14|Vida, takže takhle začalo období zmatků a truchlivé časy.
dlga_oim_dmitriy_initial_dlg_14:oim_dmitriy_initial_dlg_15|Ano. Bojaři brzy začali pochybovat o tom, že byl Dmitrij skutečně synem cara Ivana Hrozného, zabili ho a v Moskvě nastal pogrom na Poláky. Carem se stal Vasilij Šujský, po něm následoval další Lžidmitrij, zvaný Tušínský zloděj, a po něm začali na Rusi vylézat různí samozvaní vládcové jako houby po dešti.
dlga_oim_dmitriy_initial_dlg_15:oim_dmitriy_initial_dlg_16|Takže první Lžidmitrij byl taky samozvanec?
dlga_oim_dmitriy_initial_dlg_16:oim_dmitriy_initial_dlg_17|O té doby už uteklo opravdu hodně vody. Z těch, co to věděli jistě, už nezůstal naživu nikdo. I když, znám jednoho člověka, který byl v té Otrepjevově družině.
dlga_oim_dmitriy_initial_dlg_17:oim_dmitriy_initial_dlg_18|Jak se jmenuje?
dlga_oim_dmitriy_initial_dlg_18:oim_dmitriy_initial_dlg_19|Ty jsi mi nějaký zvědavý. Za takové informace se draze platí.
dlga_oim_dmitriy_initial_dlg_19:oim_dmitriy_initial_dlg_20|A co bys za ně chtěl?
dlga_oim_dmitriy_initial_dlg_20:oim_dmitriy_initial_dlg_21|Dostal jsem nařízeno vytáhnout s vojskem proti Rzeczpospolitě a dát Polákům co proto. Pomoz mi splnit rozkaz - srovnej se zemí tři polské vesnice, a pak ti povím všechno, co o tom vím. Zároveň se taky uvidí, jestli jsi stoupencem Moskevského carství.
dlga_oim_dmitriy_initial_dlg_21:lord_pretalk|Proti rolníkům bojovat nebudu.
dlga_oim_dmitriy_initial_dlg_21:lord_pretalk.1|Souhlasím, to za to stojí.
dlga_oim_dmitriy_loot_villages_end_dlg:oim_dmitriy_loot_villages_end_dlg_1|Tak jo, pobavil jsem se celkem dobře. Tři vesnice jsou v troskách. Můžeš poslat carovi zprávu o vítězství a mně pověz, cos povědět slíbil.
dlga_oim_dmitriy_loot_villages_end_dlg_1:lord_pretalk|Výborně! Tak, vy zatracení Poláci, to máte za Ivana Susanina!  No a ten chlápek, kterého potřebuješ, žije v Trakaji. Je to bývalý kozácký staršina, říkají mu Gerasim Evangelista.
dlga_oim_start_quest_trakay_icon:oim_start_quest_trakay_icon_1|My jsme velká osada, žije tu dneska kde kdo. Možná tu někdo takový je a možná taky není.
dlga_oim_start_quest_trakay_icon_1:oim_start_quest_trakay_icon_2|Ale no tak, ctihodný pane, nepleť mi hlavu. Jestli víš, kde ho najít, ale chceš za to dostat zaplaceno, tak povídej. 
dlga_oim_start_quest_trakay_icon_2:oim_start_quest_trakay_icon_3|Inu, odměna není nikdy na škodu. Ale my teď v Trakaji nepotřebujeme peníze, ale pomoc.
dlga_oim_start_quest_trakay_icon_3:oim_start_quest_trakay_icon_4|Jakou pomoc?
dlga_oim_start_quest_trakay_icon_4:oim_start_quest_trakay_icon_5|Potkalo nás neštěstí, {pane/paní}. Mívali jsme ve vesnické kapličce zázračnou ikonu. Vlastně nebyla nic moc, ale byla naše, pravoslavná. Nechal nám ji tady ještě sám velkokníže Jaroslav, když zakládal město Jurjev. Teprve později nám tu začali říkat po litevském způsobu Trakaj. Minulý týden ale přijel z Vilniusu katolický kněz a kapličku nám vyloupil, všechno odvezl, prý 'pro potřebu církve'.
dlga_oim_start_quest_trakay_icon_5:oim_start_quest_trakay_icon_6|No a co chceš ode mě?
dlga_oim_start_quest_trakay_icon_6:oim_start_quest_trakay_icon_7|Najdi toho kněze a vrať nám naši svátost. Dobře se ti za to odměním. A poradím ti, kde najít Gerasima.
dlga_oim_start_quest_trakay_icon_7:oim_start_quest_trakay_icon_8|Musím si to rozmyslet, pantáto. Moc dobře to tu v okolí neznám... Kde bych tak toho kněze mohl najít?
dlga_oim_start_quest_trakay_icon_8:oim_start_quest_trakay_icon_9|Což o to, ten bydlí ve Vilniusu, {pane/paní}. Tam ho zná kdejaké psisko.
dlga_oim_start_quest_trakay_icon_9:close_window|Dobře, pokusím se vám pomoct.
dlga_oim_tracai_icon_done:oim_tracai_icon_done_1|Tak co, dobrý člověče, podařilo se ti najít kněze? Sebrat mu naši ikonu?
dlga_oim_tracai_icon_done_1:oim_tracai_icon_done_2|Podařilo. Pravda, musel jsem ho nahánět až do samé Rigy, tak daleko utekl. Tady máš tu ikonu.
dlga_oim_tracai_icon_done_2:close_window|Bude se za tebe modlit celá ves, dobrý člověče! Té ikoně se k nám  chodí poklonit lidé ze všech okolních vsí... Všem jim tu kážeme o našem Spasiteli. A co se týče starého Gerasima, ten u nás opravdu bydlel. Ale teď tu není, odcestoval do vesnice jménem {s4}.
dlga_oim_dmitriy_gerasim_start_dlg:oim_dmitriy_gerasim_start_dlg_1|Nejsi ty náhodou Gerasim Evangelík, stařečku?
dlga_oim_dmitriy_gerasim_start_dlg_1:oim_dmitriy_gerasim_start_dlg_2|Inu, možná i jsem. Co je ti do toho?
dlga_oim_dmitriy_gerasim_start_dlg_2:oim_dmitriy_gerasim_start_dlg_3|Slyšel jsem, že ses znal s tím takzvaným Lžidmitrijem.
dlga_oim_dmitriy_gerasim_start_dlg_3:oim_dmitriy_gerasim_start_dlg_4|Možná znal, a možná neznal. Proč se ptáš?
dlga_oim_dmitriy_gerasim_start_dlg_4:oim_dmitriy_gerasim_start_dlg_5|Chci se dozvědět, jestli skutečně byl zachráněným ruským carevičem, nebo jestli ne.
dlga_oim_dmitriy_gerasim_start_dlg_5:oim_dmitriy_gerasim_start_dlg_6|Vždyť už je to přes půl století. Všechny, kteří si na ty časy pamatují, už dávno pochovali. Dmitrijovy kosti už jistě zpráchnivěly a nynější carové, Romanovci, ho dali do všeobecné klatby...
dlga_oim_dmitriy_gerasim_start_dlg_6:close_window|Neřekl jsi Grigorij, ale Dmitrij, staříku. To znamená, že podle tebe to byl...
dlga_oim_dmitriy_gerasim_elder:oim_dmitriy_gerasim_elder_1|Mluvil jsem tu s jedním starým kozákem, pantáto, s Gerasimem. Řekni mi, prosím - kde bych ho teď našel?
dlga_oim_dmitriy_gerasim_elder_1:close_window|Gerasim byl těžce raněn. Teď je v některé chatrči.
dlga_oim_dmitriy_gerasim_last:oim_dmitriy_gerasim_last_1|Vrátil jsem se, staříku. Odrazili jsme zbojníky.
dlga_oim_dmitriy_gerasim_last_1:oim_dmitriy_gerasim_last_2|Vidím, že jsi dobrý voják. Skutečně se chceš dozvědět o careviči Dmitrijovi?
dlga_oim_dmitriy_gerasim_last_2:oim_dmitriy_gerasim_last_3|Ano, stařečku. Chci.
dlga_oim_dmitriy_gerasim_last_3:oim_dmitriy_gerasim_last_4|Byl jsem těžce zraněn. Je možné, že už dlouho žít nebudu. Povím ti, co budu moct. Za těch časů jsem byl na Síči staršinou. Moje družina se zdržovala kolem Dněpru a prováděli jsme troufalé nájezdy na Litevce, lechy a na moskevské. Jednou k nám do tábora přijel chlápek, mohlo mu být tak pětadvacet roků. Tvrdil, že je uprchlý mnich Grigorij a před válkou že prý se jmenoval Jurij a byl prý synem bojara Bohdana Jakuba Zamjatni-Otrepjeva, střeleckého setníka, kterého v Moskvě podřízl nějaký ožralý Litevec. Grigorij chtěl ke mně do oddílu, prosil, abychom ho naučili jezdit na koni a zacházet se zbraněmi. Pro mě měl tehdy každý kozák cenu zlata. Vzal jsem ho k sobě, vycvičil jsem ho a začal jsem ho brát na nájezdy.
dlga_oim_dmitriy_gerasim_last_4:oim_dmitriy_gerasim_last_5|A to byl budoucí car Dmitrij?
dlga_oim_dmitriy_gerasim_last_5:oim_dmitriy_gerasim_last_6|Přesně ten. Později jsem se dozvěděl, že než se uchýlil do kláštera, bydlel v Moskvě a sloužil v domě u knížete Borise Čerkasského. Grigorij uměl číst a psát a měl rozsáhlé znalosti. Na bojara z chudé rodiny podle mě moc nevypadal. Teď se říká, že byl nehezký a že měl křivé hnáty, ale ve skutečnosti vypadal na první pohled jako kníže. A ti, kteří se osobně znali s carem Ivanem Vasiljevičem, tvrdili, že se mu podobal víc než jeho starší syn - ten, kterého car zabil, Ivan...
dlga_oim_dmitriy_gerasim_last_6:oim_dmitriy_gerasim_last_7|A co bylo dál?
dlga_oim_dmitriy_gerasim_last_7:oim_dmitriy_gerasim_last_8|Dmitrij od nás brzy odešel, přidal se ke zbrojné družině knížete Adama Višněvského a tomu taky prozradil své pravé jméno. Po celém Rusku se tehdy mluvilo a právoplatném následníkovi trůnu.
dlga_oim_dmitriy_gerasim_last_8:oim_dmitriy_gerasim_last_9|Slyšel jsem, že jsi patřil k jeho nejbližším stoupencům...
dlga_oim_dmitriy_gerasim_last_9:oim_dmitriy_gerasim_last_10|To je pravda. Když se Dmitrij Ivanovič setkal s polským králem Sigismundem a byl uznán zákonitým následníkem trůnu Moskevského carství, poslal pro mě. Chtěl mě najmout jako velitele své osobní stráže. Souhlasil jsem.
dlga_oim_dmitriy_gerasim_last_10:oim_dmitriy_gerasim_last_11|Takže jsi věřil, že to není samozvanec, ale skutečný carevič?
dlga_oim_dmitriy_gerasim_last_11:oim_dmitriy_gerasim_last_12|Ano, uvěřil jsem mu. Ukázal mi zlatý kříž, osázený drahými kameny, který dostal od svého kmotra, knížete Ivana Mstislavského. Kromě toho skutečný Jurij Zamjatna-Otrepjev zemřel zamlada a zůstal svobodný - sám jsem si to zajel do Haliče zjistit. A měl i jedno osobní poznávací znamení - mateřské znaménko, na které si carovo služebnictvo pamatovalo.
dlga_oim_dmitriy_gerasim_last_12:oim_dmitriy_gerasim_last_13|Takže je pravděpodobné, že Dmitrij byl právoplatným carem.
dlga_oim_dmitriy_gerasim_last_13:oim_dmitriy_gerasim_last_14|Vypadá to tak. Až na to, že dlouho nepocaroval. Nasliboval Polákům a jezuitům nějaké ruské země, a když jim je pak nedal, odvrátili se od něho a prodali ho zrádným bojarům. Chudák chlapec zahynul strašlivou smrtí.
dlga_oim_dmitriy_gerasim_last_14:oim_dmitriy_gerasim_last_15|A co že ty ses zachránil?
dlga_oim_dmitriy_gerasim_last_15:oim_dmitriy_gerasim_last_16|Dmitrij se o té úmluvě dozvěděl. Poslal mě do Varšavy s tajným dopisem pro krále. Ale dřív, než jsem dorazil do města, už jsem se dozvěděl o jeho smrti. Převlékl jsem se za obyčejného kozáka a vrátil jsem se ke dvoru, ale už jsem našel jenom zmučené a polámané tělo. A u něj se povaloval ten jeho kříž...
dlga_oim_dmitriy_gerasim_last_16:oim_dmitriy_gerasim_last_17|Takže od těch dob se potloukáš po světě?
dlga_oim_dmitriy_gerasim_last_17:oim_dmitriy_gerasim_last_18|Potloukám. Až na to, že se zdá, že má cesta dorazila ke konci. Ale něco ti řeknu. Vidíš tu truhlu? Mám v ní dobrou pistoli, trochu stříbra schovaného na zlé časy a kříž cara Dmitrije. Vezmi si to. Nalož s tím, jak uznáš za vhodné.
dlga_oim_dmitriy_gerasim_last_18:oim_dmitriy_gerasim_last_19|Děkuju ti, stařečku.
dlga_oim_dmitriy_gerasim_last_19:close_window|Není za co děkovat. Pomsti se za Dmitrije vrahům a uzurpátorům, bude to to nejlepší poděkování. Mnohé přední bojarské rody nejsou s Romanovci spokojeny. Vyhledej novgorodského maršála - vojvodu a získej si jeho důvěru. A teď už sbohem... Místní vesničané mi uchystají křesťanský pohřeb.
dlga_oim_dmitriy_elena_init_dlg:oim_dmitriy_elena_init_dlg_1|Copak tě přivádí do našich zemí, {pane/paní}? Slyšeli jsme, že Švédové napadli Polsko. Lidé si dělají starosti, všechny cesty jsou zatarasené, kupci nejezdí se zbožím, sedí ve městech a obchody jim nejdou.
dlga_oim_dmitriy_elena_init_dlg_1:oim_dmitriy_elena_init_dlg_2|Mám tě pozdravovat od Gerasima Evangelisty.
dlga_oim_dmitriy_elena_init_dlg_2:oim_dmitriy_elena_init_dlg_3|Eh... cože? Jaký že Gerasim? Slyším o něm poprvé...
dlga_oim_dmitriy_elena_init_dlg_3:oim_dmitriy_elena_init_dlg_4|Ten, kterého znáš ještě z truchlivých časů. Před smrtí mě poslal, abych ti složil poklonu.
dlga_oim_dmitriy_elena_init_dlg_4:oim_dmitriy_elena_init_dlg_5|Před smrtí, pravíš? Sláva bo... chci říci, to je mi velmi líto, ale pořád nemám tušení, o kom to mluvíš.
dlga_oim_dmitriy_elena_init_dlg_5:oim_dmitriy_elena_init_dlg_6|O kozákovi, který byl setníkem osobní stráže careviče Dmitrije...
dlga_oim_dmitriy_elena_init_dlg_6:oim_dmitriy_elena_init_dlg_7|Mlč, ty nešťastníku! Já žádného Dmitrije neznám. A za to, že můj otec Lžidmitrije neuváženě podpořil, už byl náš rod těžce potrestán. Tak nech minulost na pokoji, jdi svou cestou a buď rád, že jsi živ a zdráv.
dlga_oim_dmitriy_elena_init_dlg_7:oim_dmitriy_elena_init_dlg_8|Rozumím, vévodo. Máme zlé časy... Ten, kdo si něco pamatuje, se musí tvářit, že nic neviděl, a pěkně se přikrčit. Kdyby něco, nic jsem ti neříkal a ty jsi nic neslyšel.
dlga_oim_dmitriy_elena_init_dlg_8:oim_dmitriy_elena_init_dlg_9|Vidím, že máš bystrý rozum a obratný jazyk. Takoví lidé se mi právě hodí. Mám tu jeden delikátní úkol, který bych ti mohl svěřit.
dlga_oim_dmitriy_elena_init_dlg_9:oim_dmitriy_elena_init_dlg_10|Jaký úkol? Pořád hledám nové příležitosti, jak si vydobýt slávu a doplnit měšec.
dlga_oim_dmitriy_elena_init_dlg_10:oim_dmitriy_elena_init_dlg_11|Máme v Novgorodě na návštěvě neteř švédského krále, jmenuje se Eleonora. Úkol je následující: doprovodit princeznu do Štětína, kde se teď Karel Gustav zdržuje. Jestli se ti to podaří, vysloužíš si tím carskou milost a vděk švédského krále. A ode mě dostaneš odměnu. A abych nezapomněl - správce vězení ti dá všechno, co budeš potřebovat.
dlga_oim_dmitriy_elena_init_dlg_11:lord_pretalk|Dobře, to je úkol pro mě jako stvořený. Rád se s králem Karlem seznámím.
dlga_oim_dmitriy_eleonora_mayor_talk:close_window|Výborně. Hned jí zabalíme věci a můžeš vzácnou návštěvu odvézt...
dlga_oim_dmitriy_eleonora_dlg:oim_dmitriy_eleonora_dlg_1|Poslyš, musím ti něco říct!
dlga_oim_dmitriy_eleonora_dlg_1:close_window|Nějak mi po cestě není do řeči.
dlga_oim_dmitriy_eleonora_dlg_1:oim_dmitriy_eleonora_dlg_2|Poslouchám.
dlga_oim_dmitriy_eleonora_dlg_2:oim_dmitriy_eleonora_dlg_3|V Novgorodě jsem o tom nemohla mluvit. Tamní vojvoda si to nechce u nikoho rozházet - ani u novgorodských, ani u moskevského cara, dokonce i u švédského krále si chce udělat dobré oko. Vždyť ti ani neřekl, kdo vlastně jsem, že ne? 
dlga_oim_dmitriy_eleonora_dlg_3:oim_dmitriy_eleonora_dlg_3_neg|Mě to ani nezajímá.
dlga_oim_dmitriy_eleonora_dlg_3_neg:close_window|I kdybys byla zákonnou dědičkou říše Inků, odvezu tě do Štětína za každou cenu a ať se bude dít cokoliv.
dlga_oim_dmitriy_eleonora_dlg_3:oim_dmitriy_eleonora_dlg_4|To ne, neřekl. A kdo tedy jsi?
dlga_oim_dmitriy_eleonora_dlg_4:oim_dmitriy_eleonora_dlg_5|Nejsem pokrevní neteří krále Karla, jsem vdova po jeho synovci Olafovi. Ve skutečnosti se jmenuji Alevtina a jsem jedinou dcerou bojara Nikity Odojevského. Musela jsem se provdat z příkazu krále Karla.
dlga_oim_dmitriy_eleonora_dlg_5:oim_dmitriy_eleonora_dlg_6|Ale mně řekli, že tě v Novgorodě drželi jako rukojmí.
dlga_oim_dmitriy_eleonora_dlg_6:oim_dmitriy_eleonora_dlg_7|Obelhali tě. Můj muž, Olaf, zemřel před čtvrt rokem na obžerství. Hned po pohřbu jsem utekla do Novgorodu, ale vojvoda se nechce s Karlem dostat do sporu, a tak se rozhodl, že mě králi vydá a pošle mě zpátky. Zdráhal se jenom na oko.
dlga_oim_dmitriy_eleonora_dlg_7:close_window|Pro mě to nic neznamená. Jedeme dál.
dlga_oim_dmitriy_eleonora_dlg_7:oim_dmitriy_eleonora_dlg_8|Takže tobě se do Štětína zrovna dvakrát nechce, co?
dlga_oim_dmitriy_eleonora_dlg_8:oim_dmitriy_eleonora_dlg_9|Odvez mě k otci, {pane/paní}. Štědře se ti odmění.
dlga_oim_dmitriy_eleonora_dlg_9:close_window|Promiň, ale rozkaz musím splnit bez ohledu na okolnosti.
dlga_oim_dmitriy_eleonora_dlg_9:close_window.1|Inu, co mám s tebou dělat. Tak ať je po tvém. Pojedeme ke tvému otci.
dlga_oim_dmitriy_eleonora_delivered_shwed:oim_dmitriy_eleonora_delivered_shwed_1|Vaše Veličenstvo! Přivezl jsem vaši neteř Eleonoru, živou a zdravou! Rád jsem vám prokázal službu.
dlga_oim_dmitriy_eleonora_delivered_shwed_1:oim_dmitriy_eleonora_delivered_shwed_2|Nemáš tušení, jak velkou mám radost. Tím spíš, že teď už na mě moskevský car Alexej nebude mít tak velkou páku. Děkuji ti za skvělou službu!
dlga_oim_dmitriy_eleonora_delivered_shwed_2:oim_dmitriy_eleonora_delivered_shwed_3|A neměl bys pro mě ještě nějaký úkol, Veličenstvo?
dlga_oim_dmitriy_eleonora_delivered_shwed_3:lord_pretalk|Zajeď k moskevskému carovi a vyřiď mu, že mu za svou příbuznou děkuji.
dlga_oim_dmitriy_eleonora_delivered_odoevskiy:oim_dmitriy_eleonora_delivered_odoevskiy_1|Dlouho jsem tě hledal, vojvodo. Přivezl jsem ti z Novgorodu dceru.
dlga_oim_dmitriy_eleonora_delivered_odoevskiy_1:oim_dmitriy_eleonora_delivered_odoevskiy_2|Děkuji ti za tak dobrou službu! Bez štědré odměny odsud neodjedeš.
dlga_oim_dmitriy_eleonora_delivered_odoevskiy_2:oim_dmitriy_eleonora_delivered_odoevskiy_3|Mohu pro tebe ještě něco udělat, vojvodo?
dlga_oim_dmitriy_eleonora_delivered_odoevskiy_3:lord_pretalk|Můžeš. Zajeď do Moskvy a předej caru Alexeji Michailovičovi ode mě zprávu.
dlga_oim_dmitriy_leter_delevered_msk:oim_dmitriy_leter_delevered_general|Veličenstvo, bojar Nikola Odojevský poníženě děkuje za záchranu své dcery.
dlga_oim_dmitriy_leter_delevered_shwed:oim_dmitriy_leter_delevered_general|Veličenstvo, král Karel Gustav ti děkuje za bezpečný návrat své neteře.
dlga_oim_dmitriy_leter_delevered_general:oim_dmitriy_leter_delevered_general_1|Inu, děkuji ti za službu. Kdo jsi a odkud pocházíš?
dlga_oim_dmitriy_leter_delevered_general_1:oim_dmitriy_leter_delevered_general_2|Jmenuji se {playername}. Chci vstoupit do tvých služeb, pane.
dlga_oim_dmitriy_leter_delevered_general_2:oim_dmitriy_leter_delevered_general_3|No dobře, Moskevské carství potřebuje dobré vojáky. Přistup blíž a poklekni.
dlga_oim_dmitriy_leter_delevered_general_3:oim_dmitriy_leter_delevered_general_4|Poslouchám, Veličenstvo!
dlga_oim_dmitriy_leter_delevered_general_4:oim_dmitriy_leter_delevered_general_5|Copak že to máš na krku za křížek? To je můj znak. Přesně takový mám schovaný v okované truhlici. Dva takové kříže byly zhotoveny na příkaz cara Ivana Hrozného pro jeho dva syny. Kdepak k němu přišel obyčejný voják?
dlga_oim_dmitriy_leter_delevered_general_5:oim_dmitriy_leter_delevered_general_6|Tak poslouchej, pane...
dlga_oim_dmitriy_leter_delevered_general_6:oim_dmitriy_leter_delevered_general_7|Ne, dál už nechci nic slyšet! Takový kříž by přece mohl mít i samozvaný uchazeč o trůn nebo někdo z jeho potomků. Mohli všechno podstatné vyslídit z nějakého tajného dokumentu.
dlga_oim_dmitriy_leter_delevered_general_7:close_window|Stráže, chopte se ho...
dlga_oim_dmitriy_razin_init_dlg:oim_dmitriy_razin_init_dlg_1|Car Alexej Michailovič vypsal na hlavu nového samozvaného uchazeče o trůn velkou odměnu. Povídá se, že je to vnuk samozvaného cara, Gríšky Otrepjeva.
dlga_oim_dmitriy_razin_init_dlg_1:oim_dmitriy_razin_init_dlg_2|Dmitrij skutečně byl vnukem Ivana Hrozného. Ale jak to doopravdy s tím jeho vnukem, to ví jenom Bůh.
dlga_oim_dmitriy_razin_init_dlg_2:lord_pretalk|Už jsi o tom slyšel? Na Donu se objevil ataman Stěnka Razin. Ten taky tvrdí, že tam má zákonitého následníka trůnu.
dlga_oim_dmitriy_king_talk:close_window|Ty jsi naživu a ještě máš tu drzost vlézt mi až do síně?! Stráže, do zbraně!
