str_no_string|NO STRING!
str_oim_black_lord|現 在 ， 你 是 合 法 的 繼 承 人 與 沙 皇 了 。 任 何 質 疑 者 都 將 在 火 與 劍 的 威 勢 下 改 變 想 法 ！ 
str_oim_dmitriy_elections|如 今 「 最 溫 和 的 沙 皇 」 已 淪 為 逃 亡 者 ， 當 下 拉 辛 正 坐 在 寶 座 上 。 是 時 候 將 波 耶 們 爭 取 到 自 己 一 邊 奪 取 王 位 了 。 
str_oim_dmitriy_elections_fail|1656年 ， 一 個 無 名 的 刺 客 陰 險 地 在 武 士 {playername}睡 著 時 切 開 了 他 的 喉 嚨 。 ^^人 們 對 他 有 多 種 稱 呼 — — 有 人 叫 他 另 一 個 冒 名 者 或 竊 國 者 ， 而 其 他 人 則 相 信 他 是 遭 受 了 巨 大 痛 苦 的 德 米 特 裡 親 王 的 不 肖 子 孫 。 ^^至 於 那 刺 客 是 受 何 人 指 示 ， 無 人 知 曉 。 據 說 沙 皇 阿 列 克 謝 · 米 哈 伊 洛 維 奇 陛 下 也 牽 涉 其 中 — — 為 了 俄 羅 斯 的 利 益 ， 為 了 避 免 新 的 動 蕩 時 期 。 但 無 論 真 相 如 何 ， 我 們 肯 定 是 不 得 而 知 了 ， 因 為 沙 皇 家 族 的 文 獻 被 秘 密 的 保 存 了 起 來 … ^^ 《 艱 難 歲 月 裡 的 傳 說 》 ， 諾 夫 哥 羅 德 的 聖 帕 甫 努 提 
str_dmitriy_villages_descr|三 座 被 夷 平 的 波 蘭 村 莊 — — 這 就 是 知 識 的 代 價 。 ^也 許 {s3}現 在 肯 吐 露 他 的 所 知 了 ？ 
str_oim_potop_wait_till_order|這 座 我 們 領 地 內 的 村 莊 被 強 盜 歹 徒 環 伺 … … 是 時 候 集 結 部 隊 來 練 練 兵 了 。 
str_oim_dmitriy_specnaz_descr|若 是 你 未 能 令 波 耶 們 站 在 自 己 一 邊 ， 一 切 就 都 完 了 。 說 服 {s11}加 入 你 。 
str_oim_getman_za_radzivilla_descr|真 是 糟 糕 ， 哥 薩 克 吊 死 了 那 人 。 他 賭 咒 說 拉 齊 維 爾 常 說 起 黑 杖 。 現 在 ， 我 們 得 找 到 {s3}揭 開 傳 說 背 後 的 真 相 。 
str_getman_talk_to_rdz_main|一 條 新 線 索 指 向 了 {s3}。 也 許 他 知 道 些 什 麼 … … 
str_hanum_notes_from_slave_trader|你 從 卡 法 的 奴 隸 販 子 那 裡 得 知 阿 列 夫 京 娜 被 賣 到 了 {s2}， 現 身 處 {s3}的 某 處 內 宅 中 。 
str_oim_potop_volodievskiy_start|Michal 上 校 答 應 會 幫 忙 ， 但 你 要 先 救 回 他 被 瑞 典 人 綁 架 的 新 娘 。 
str_oim_potop_return_notes_leaved|你 已 不 再 為 可 汗 效 忠 。 是 時 候 還 自 己 一 個 清 白 了 。 
str_oim_potop_return_notes|你 還 未 能 贏 回 自 己 的 貴 族 頭 銜 。 扎 格 沃 巴 上 校 建 議 你 先 贏 得 他 老 伙 計 們 的 支 持 ： {s6}， {s7}， {s8}。 ^然 而 ， 首 先 你 得 離 開 可 汗 的 手 下 。 
str_oim_khetuskiy_qst_descr|Skrzetuski 上 校 已 准 備 在 朝 中 支 持 你 。 但 他 要 求 你 先 找 回 他 被 {s3}偷 去 的 戰 馬 。 
str_before_fight_swedish|士 官 叫 來 了 守 衛 ， 看 起 來 你 得 用 劍 來 捍 衛 你 的 權 利 了 … … 
str_before_fight_swedish_win|你 很 快 解 決 了 守 衛 ， 現 在 已 經 沒 有 什 麼 能 妨 礙 你 的 任 務 了 。 
str_before_fight_swedish_lost|你 發 現 那 些 守 衛 比 預 計 的 還 要 難 對 付 ， 現 在 你 成 了 俘 虜 ， 你 有 更 多 的 時 間 來 反 復 思 考 了 … … 
str_oim_items_list_kshetuskiy|扎 格 沃 巴 認 為 那 匹 馬 可 能 在 {s4}。 但 是 ， 如 果 你 貿 然 攻 擊 村 莊 ， 那 匹 馬 可 能 會 被 殺 。 你 可 以 將 自 己 偽 裝 成 一 個 韃 靼 商 人 ， 假 裝 有 興 趣 的 樣 子 接 近 那 匹 馬 。 ^ （ 比 如 ， 你 可 以 戴 著 一 個 韃 靼 頭 盔 和 長 金 屬 板 鏈 甲 ） 
str_oim_potop_capture_city_descr|現 在 你 成 了 波 蘭 共 和 國 的 問 題 人 物 ， 是 時 候 占 領 一 些 土 地 了 … … 
str_oim_potop_support_advice|要 想 成 為 元 帥 ， 你 需 要 獲 得 上 流 社 會 的 支 持 。 這 將 是 一 個 交 朋 友 的 好 時 機 … … 
str_oim_potop_support_list|目 前 為 止 ， {s4}支 持 你 。 ^{s5}反 對 你 。 
str_oim_potop_support_list_king|目 前 為 止 ， {s4}很 樂 意 支 持 一 個 反 叛 者 反 抗 國 王 。 
str_oim_marshal_descr|{s9}說 他 已 經 准 備 好 召 開 會 議 來 選 舉 出 一 個 新 的 酋 長 。 ^也 許 你 應 該 和 扎 格 沃 巴 上 校 談 談 … … 
str_oim_zagloba_rising_descr|現 在 {s4}已 經 造 反 了 ， 是 時 候 去 獲 得 {s3}的 支 持 以 避 免 波 蘭 共 和 國 內 發 生 內 戰 。 
str_oim_zagloba_revolt_proofs|國 王 不 相 信 扎 格 沃 巴 正 在 造 反 ， 他 要 求 提 供 證 據 。 證 據 似 乎 很 容 易 就 能 找 到 … … 
str_hero_supported_the_king|為 了 獲 得 權 力 你 選 擇 了 支 持 國 王 。 現 在 已 經 沒 有 回 頭 路 了 ， 波 蘭 共 和 國 將 在 內 戰 中 燒 成 灰 燼 。 你 只 能 眼 睜 睜 地 看 著 揚 · 卡 西 米 丟 掉 王 位 … … 
str_oim_king_revoult|上 流 社 會 將 會 在 你 與 國 王 的 對 抗 中 支 持 你 ， 你 只 需 要 將 他 臣 民 們 的 意 願 向 他 轉 達 … … 
str_oim_last_qst_text|國 王 被 廢 黜 了 。 現 在 是 擴 張 領 土 並 讓 波 蘭 共 和 國 的 三 個 民 族 聯 合 起 來 的 時 候 了 ！ 
str_oim_black_lord_king|現 在 你 成 了 沙 皇 ， 該 是 用 強 硬 的 政 策 來 聯 合 所 有 的 人 ， 然 後 征 服 周 圍 國 家 的 時 候 了 。 
str_monk_in_the_tavern|市 民 中 有 流 言 說 ， 那 個 修 道 士 經 常 出 現 在 本 地 的 酒 館 裡 。 你 最 好 去 那 裡 等 他 。 
str_quest_concluded_hero|任 務 失 敗 。 
str_quest_succeeded_hero|任 務 成 功 。 
str_quest_failed_hero|任 務 失 敗 。 
str_oim_potop_location_notes|根 據 最 近 的 報 告 ： ^{s5}
str_oim_you_are_the_marshal|你 是 {s8}的 元 帥 。 ^{s9}
str_oim_you_are_the_king|你 是 {s8}的 統 治 者 。 ^{s9}
str_oim_horse_ambush_text|你 被 伏 擊 了 。 現 在 你 必 須 戰 斗 。 
str_oim_smesh_down_rebelion|揚 · 卡 西 米 爾 國 王 發 起 了 一 場 叛 亂 使 哥 薩 克 人 陷 入 了 混 亂 。 這 場 暴 動 必 須 被 盡 快 鎮 壓 下 去 ！ 
str_capture_kiev_qst_str|{s3}發 布 了 一 個 新 的 命 令 — — 俘 獲 {s4}。 對 於 拉 齊 維 烏 來 說 這 座 城 市 非 常 重 要 ， 無 論 現 在 是 誰 控 制 著 這 座 城 市 。 
str_nesvizh_pernach_descr|現 在 你 知 道 黑 杖 在 拉 齊 維 烏 的 手 上 ， 是 時 候 去 拜 訪 {s3}的 長 老 了 — — 他 肯 定 沒 有 把 他 知 道 的 事 情 全 都 告 訴 你 。 
str_ms_t_arsenal_short_descr_fac1|軍 械 庫 
str_ms_t_arsenal_short_descr_fac2|軍 械 庫 
str_ms_t_arsenal_short_descr_fac3|軍 械 庫 
str_ms_t_arsenal_short_descr_fac4|軍 械 庫 
str_ms_t_arsenal_short_descr_fac5|軍 械 庫 
str_ms_t_arsenal_long_descr_fac1|如 果 有 軍 械 庫 ， 保 衛 你 的 領 地 會 更 容 易 。 你 會 有 大 量 武 器 來 武 裝 民 兵 。 
str_ms_t_arsenal_long_descr_fac2|在 軍 團 分 隊 大 廳 ， 在 這 裡 可 以 給 領 地 內 的 獵 手 分 發 盔 甲 武 器 ， 以 備 守 城 戰 。 
str_ms_t_arsenal_long_descr_fac3|所 有 貝 伊 都 希 望 城 裡 有 座 軍 械 庫 ， 畢 竟 一 句 話 加 一 把 刺 刀 比 單 獨 一 句 話 強 多 了 。 
str_ms_t_arsenal_long_descr_fac4|這 建 築 是 為 貯 存 軍 械 設 計 的 。 城 市 軍 械 庫 越 大 ， 市 民 們 對 未 來 越 有 信 心 。 
str_ms_t_arsenal_long_descr_fac5|若 城 內 儲 有 軍 械 ， 你 隨 時 可 以 武 裝 民 眾 以 備 守 城 。 
str_ms_t_arsenal_remour_descr_fac1|城 內 街 頭 巷 尾 都 在 議 論 新 軍 械 庫 。 
str_ms_t_arsenal_remour_descr_fac2|自 軍 械 庫 完 工 以 來 ， 城 裡 的 治 得 到 了 安 明 顯 改 善 。 
str_ms_t_arsenal_remour_descr_fac3|伯 克 萬 歲 ！ 現 在 本 城 有 自 己 的 軍 械 庫 了 ！ 
str_ms_t_arsenal_remour_descr_fac4|倉 庫 中 放 滿 了 武 器 ， 處 在 嚴 密 守 衛 中 。 
str_ms_t_arsenal_remour_descr_fac5|有 傳 言 說 城 裡 的 新 武 器 庫 中 有 不 計 其 數 的 手 槍 。 
str_ms_t_waterpipe_short_descr_fac1|供 水 系 統 
str_ms_t_waterpipe_short_descr_fac2|供 水 系 統 
str_ms_t_waterpipe_short_descr_fac3|供 水 系 統 
str_ms_t_waterpipe_short_descr_fac4|供 水 系 統 
str_ms_t_waterpipe_short_descr_fac5|供 水 系 統 
str_ms_t_waterpipe_long_descr_fac1|輸 水 管 線 的 建 設 對 城 市 的 繁 榮 至 關 重 要 。 新 鮮 水 源 可 使 守 城 方 堅 持 更 長 時 間 ， 還 可 防 止 疫 病 傳 播 。 
str_ms_t_waterpipe_long_descr_fac2|若 城 內 儲 有 充 足 水 量 ， 則 和 平 時 會 日 益 興 旺 ， 而 被 圍 攻 時 亦 可 巋 然 不 動 。 
str_ms_t_waterpipe_long_descr_fac3|澡 堂 不 僅 能 帶 來 健 康 ， 更 能 滌 淨 靈 魂 。 如 今 忠 實 的 臣 民 們 可 以 更 經 常 地 清 潔 自 身 ， 來 更 好 的 為 其 君 主 效 命 。 
str_ms_t_waterpipe_long_descr_fac4|擺 脫 污 水 煩 惱 的 城 市 可 以 在 圍 城 中 堅 持 更 久 ， 並 不 易 流 行 疫 病 。 
str_ms_t_waterpipe_long_descr_fac5|人 們 可 以 在 儲 水 池 洗 浴 、 取 水 或 是 洗 滌 衣 物 。 如 果 城 市 有 自 己 的 儲 水 池 ， 將 能 在 圍 城 中 堅 持 得 更 久 。 
str_ms_t_waterpipe_remour_descr_fac1|這 是 城 裡 的 新 設 施 ， 提 供 了 大 量 新 鮮 水 源 。 
str_ms_t_waterpipe_remour_descr_fac2|洗 衣 女 工 們 現 在 聚 集 在 城 裡 的 井 旁 ， 傳 播 著 最 新 的 流 言 。 
str_ms_t_waterpipe_remour_descr_fac3|今 天 我 在 澡 堂 聽 說 鹽 價 降 了 ！ 
str_ms_t_waterpipe_remour_descr_fac4|自 那 些 排 水 溝 建 成 以 來 ， 我 們 家 就 沒 人 得 痢 疾 了 。 
str_ms_t_waterpipe_remour_descr_fac5|昨 天 水 池 旁 聚 了 相 當 多 的 人 ， 女 孩 們 光 著 身 子 跳 進 水 裡 … … 
str_ms_t_school_short_descr_fac1|學 院 
str_ms_t_school_short_descr_fac2|學 院 
str_ms_t_school_short_descr_fac3|學 院 
str_ms_t_school_short_descr_fac4|學 院 
str_ms_t_school_short_descr_fac5|學 院 
str_ms_t_school_long_descr_fac1|貴 族 子 弟 與 城 裡 的 富 家 子 弟 在 此 學 習 。 如 果 你 願 意 付 錢 ， 你 的 同 伴 也 可 以 在 這 學 點 什 麼 … … 
str_ms_t_school_long_descr_fac2|年 輕 人 在 此 學 習 寫 作 、 算 學 。 如 果 你 想 讓 同 伴 學 點 什 麼 ， 別 吝 惜 銀 幣 。 
str_ms_t_school_long_descr_fac3|伊 斯 蘭 世 界 的 智 慧 皆 在 於 此 ， 等 待 著 願 意 接 受 的 人 到 來 。 和 藹 的 大 師 願 與 所 有 渴 望 求 知 的 人 分 享 他 的 學 識 。 
str_ms_t_school_long_descr_fac4|優 秀 的 教 育 是 成 功 與 繁 榮 的 基 石 ， 可 在 學 院 中 得 到 。 當 然 ， 前 提 是 你 的 錢 包 得 裝 滿 了 銀 幣 … … 
str_ms_t_school_long_descr_fac5|哥 薩 克 孩 子 在 學 院 中 學 習 。 如 果 領 主 設 立 這 樣 的 機 構 ， 人 民 會 稱 頌 他 。 而 你 也 將 可 以 在 此 提 高 你 同 伴 的 技 能 。 
str_ms_t_school_remour_descr_fac1|聖 母 啊 ！ 感 謝 學 院 ， 讓 我 的 旅 店 生 意 興 隆 。 
str_ms_t_school_remour_descr_fac2|昨 天 兩 個 富 有 的 學 者 租 下 了 我 的 屋 子 。 現 在 ， 我 有 足 夠 的 錢 買 牛 了 ！ 
str_ms_t_school_remour_descr_fac3|伊 斯 蘭 學 院 是 個 好 地 方 ， 但 現 在 別 處 都 買 不 到 墨 水 和 紙 張 了 。 這 些 飽 學 之 士 買 走 了 所 有 存 貨 ！ 
str_ms_t_school_remour_descr_fac4|自 大 學 建 成 後 ， 我 們 的 牧 師 終 於 設 法 修 復 了 教 堂 — — 每 天 都 有 後 悔 的 女 人 絡 繹 不 絕 地 前 來 。 
str_ms_t_school_remour_descr_fac5|這 幫 學 生 又 在 酒 館 和 人 酒 後 斗 毆 了 。 看 來 他 們 在 學 院 裡 光 學 到 喝 伏 特 加 了 … … 
str_ms_t_merchant_guild_short_descr_fac1|商 會 
str_ms_t_merchant_guild_short_descr_fac2|商 會 
str_ms_t_merchant_guild_short_descr_fac3|商 會 
str_ms_t_merchant_guild_short_descr_fac4|商 會 
str_ms_t_merchant_guild_short_descr_fac5|商 會 
str_ms_t_merchant_guild_long_descr_fac1|城 裡 人 來 地 區 議 會 商 討 他 們 所 有 重 要 事 宜 。 同 時 ， 在 這 也 更 容 易 收 到 稅 款 。 
str_ms_t_merchant_guild_long_descr_fac2|如 果 城 內 建 了 市 場 ， 商 人 與 市 民 會 變 得 更 加 富 裕 — — 同 時 領 主 也 能 收 到 更 多 稅 金 。 
str_ms_t_merchant_guild_long_descr_fac3|只 有 商 人 們 有 歇 腳 處 可 以 存 儲 貨 物 ， 放 松 一 下 ， 城 市 的 金 庫 就 不 會 空 虛 。 
str_ms_t_merchant_guild_long_descr_fac4|地 方 官 署 是 一 切 合 約 協 議 制 定 、 生 效 的 地 方 。 如 果 城 裡 有 這 樣 的 機 構 ， 稅 金 也 更 容 易 收 集 。 
str_ms_t_merchant_guild_long_descr_fac5|商 人 們 在 操 場 聚 集 ， 在 這 裡 可 以 談 各 種 生 意 ， 同 時 也 更 容 易 在 這 找 到 商 人 。 擁 有 會 場 的 城 市 會 日 益 繁 榮 。 
str_ms_t_merchant_guild_remour_descr_fac1|昨 天 的 地 區 會 議 決 定 禁 止 外 國 商 人 進 入 市 場 ， 買 賣 現 在 容 易 多 了 。 
str_ms_t_merchant_guild_remour_descr_fac2|城 中 曝 出 一 樁 丑 聞 — — 商 會 利 用 自 己 的 勢 力 迫 使 一 位 不 想 加 入 他 們 的 商 人 停 業 。 
str_ms_t_merchant_guild_remour_descr_fac3|昨 天 一 位 綢 緞 商 人 在 酒 館 喝 得 大 醉 ， 他 把 所 有 的 綢 緞 都 免 費 分 發 了 。 
str_ms_t_merchant_guild_remour_descr_fac4|商 會 找 出 了 所 有 不 願 交 稅 的 商 人 ， 把 他 們 都 送 進 了 監 獄 。 
str_ms_t_merchant_guild_remour_descr_fac5|今 天 一 個 浪 蕩 子 將 為 他 在 操 場 的 放 蕩 行 為 受 十 下 鞭 笞 。 窗 邊 的 好 位 置 現 只 售 10泰 勒 。 
str_ms_t_defense_short_descr_fac1|防 御 工 事 
str_ms_t_defense_short_descr_fac2|防 御 工 事 
str_ms_t_defense_short_descr_fac3|防 御 工 事 
str_ms_t_defense_short_descr_fac4|防 御 工 事 
str_ms_t_defense_short_descr_fac5|防 御 工 事 
str_ms_t_defense_long_descr_fac1|戰 爭 中 ， 任 何 可 以 帶 來 勝 利 的 事 務 都 會 得 到 歡 迎 。 陷 入 陷 阱 的 進 攻 者 越 多 ， 守 城 就 越 容 易 。 
str_ms_t_defense_long_descr_fac2|若 以 鋒 銳 的 木 柵 環 繞 城 市 ， 敵 人 的 攻 擊 會 倍 加 艱 辛 。 
str_ms_t_defense_long_descr_fac3|若 城 牆 外 有 護 城 河 環 衛 ， 守 軍 將 更 易 擊 退 進 攻 。 
str_ms_t_defense_long_descr_fac4|一 條 通 往 城 外 的 地 道 在 守 城 時 意 義 重 大 。 守 軍 可 通 過 這 隧 道 派 遣 忠 誠 士 兵 奇 襲 敵 軍 後 方 。 
str_ms_t_defense_long_descr_fac5|斜 指 城 外 的 尖 利 木 樁 是 條 可 靠 的 防 線 ， 對 抵 御 韃 靼 襲 擊 尤 為 有 效 。 
str_ms_t_defense_remour_descr_fac1|昨 天 我 們 的 領 主 在 宴 會 上 喝 得 酩 酊 大 醉 ， 回 來 時 掉 進 了 坑 裡 。 多 好 的 笑 料 ！ 
str_ms_t_defense_remour_descr_fac2|女 人 們 鍾 愛 木 柵 。 這 給 她 們 提 供 了 方 便 的 晾 衣 架 ！ 
str_ms_t_defense_remour_descr_fac3|我 們 的 穆 夫 提 從 城 頭 栽 了 下 去 ， 但 安 拉 啊 ， 他 直 接 掉 進 了 充 滿 水 的 護 城 河 。 他 不 會 游 泳 真 是 太 糟 了 … … 
str_ms_t_defense_remour_descr_fac4|城 內 正 在 哀 悼 — — 昨 夜 ， 一 個 喝 得 大 醉 的 老 酒 客 掉 進 了 地 下 隧 道 。 
str_ms_t_defense_remour_descr_fac5|據 說 指 揮 官 昨 天 爬 上 塔 樓 查 哨 ， 結 果 發 現 一 個 士 兵 從 他 家 後 門 出 來 。 哦 ， 你 應 該 聽 見 他 的 咒 罵 聲 了 … … 
str_ms_t_treasury_short_descr_fac1|秘 密 金 庫 
str_ms_t_treasury_short_descr_fac2|藏 寶 庫 
str_ms_t_treasury_short_descr_fac3|金 庫 
str_ms_t_treasury_short_descr_fac4|銀 行 
str_ms_t_treasury_short_descr_fac5|城 市 金 庫 
str_ms_t_treasury_long_descr_fac1|若 城 裡 有 秘 密 金 庫 ， 你 就 不 必 親 自 去 收 稅 了 。 
str_ms_t_treasury_long_descr_fac2|若 城 堡 裡 有 藏 寶 庫 ， 你 就 不 必 來 回 奔 波 收 稅 了 。 
str_ms_t_treasury_long_descr_fac3|若 城 裡 有 金 庫 ， 向 市 民 征 稅 會 更 容 易 。 
str_ms_t_treasury_long_descr_fac4|銀 行 是 存 儲 領 主 財 產 及 征 得 的 稅 金 的 地 方 。 
str_ms_t_treasury_long_descr_fac5|如 果 城 裡 有 金 庫 ， 指 揮 官 就 不 必 親 自 去 征 稅 。 
str_ms_t_treasury_remour_descr_fac1|我 們 的 領 主 是 個 聰 明 人 。 他 總 是 攥 緊 錢 包 ， 以 備 不 時 之 需 。 
str_ms_t_treasury_remour_descr_fac2|市 場 上 有 傳 言 說 昨 天 ， 兩 個 白 癡 打 算 搶 劫 金 庫 ， 因 為 沒 錢 去 酒 館 了 。 看 起 來 … … 
str_ms_t_treasury_remour_descr_fac3|昨 天 我 們 的 領 主 拿 出 了 一 筆 善 款 。 看 起 來 他 的 金 庫 可 不 空 啊 … … 
str_ms_t_treasury_remour_descr_fac4|知 道 嗎 ， 我 們 的 領 主 昨 天 開 放 了 銀 行 ！ 我 們 借 了 筆 錢 買 了 些 新 家 具 。 
str_ms_t_treasury_remour_descr_fac5|昨 天 城 市 指 揮 官 召 集 所 有 哥 薩 克 一 起 喝 伏 特 加 。 據 說 ， 他 是 用 金 庫 的 錢 付 賬 的 。 
str_ms_t_barrack_short_descr_fac1|兵 營 
str_ms_t_barrack_short_descr_fac2|兵 營 
str_ms_t_barrack_short_descr_fac3|兵 營 
str_ms_t_barrack_short_descr_fac4|兵 營 
str_ms_t_barrack_short_descr_fac5|兵 營 
str_ms_t_barrack_long_descr_fac1|沒 有 兵 營 ， 你 在 哪 兒 可 駐 扎 你 的 部 隊 呢 ？ 並 且 如 果 士 兵 們 不 在 鎮 子 裡 亂 逛 的 話 ， 軍 隊 就 會 更 有 秩 序 。 
str_ms_t_barrack_long_descr_fac2|沒 有 兵 營 ， 你 在 哪 兒 可 駐 扎 你 的 部 隊 呢 ？ 並 且 如 果 士 兵 們 不 在 鎮 子 裡 亂 逛 的 話 ， 軍 隊 就 會 更 有 秩 序 。 
str_ms_t_barrack_long_descr_fac3|沒 有 兵 營 ， 你 在 哪 兒 可 駐 扎 你 的 部 隊 呢 ？ 並 且 如 果 士 兵 們 不 在 鎮 子 裡 亂 逛 的 話 ， 軍 隊 就 會 更 有 秩 序 。 
str_ms_t_barrack_long_descr_fac4|沒 有 兵 營 ， 你 在 哪 兒 可 駐 扎 你 的 部 隊 呢 ？ 並 且 如 果 士 兵 們 不 在 鎮 子 裡 亂 逛 的 話 ， 軍 隊 就 會 更 有 秩 序 。 
str_ms_t_barrack_long_descr_fac5|沒 有 兵 營 ， 你 在 哪 兒 可 駐 扎 你 的 部 隊 呢 ？ 並 且 如 果 士 兵 們 不 在 鎮 子 裡 亂 逛 的 話 ， 軍 隊 就 會 更 有 秩 序 。 
str_ms_t_barrack_remour_descr_fac1|有 消 息 說 ， 城 裡 的 要 塞 附 近 ， 建 了 一 座 兵 營 。 
str_ms_t_barrack_remour_descr_fac2|有 消 息 說 ， 城 裡 的 要 塞 附 近 ， 建 了 一 座 兵 營 。 
str_ms_t_barrack_remour_descr_fac3|有 消 息 說 ， 城 裡 的 要 塞 附 近 ， 建 了 一 座 兵 營 。 
str_ms_t_barrack_remour_descr_fac4|有 消 息 說 ， 城 裡 的 要 塞 附 近 ， 建 了 一 座 兵 營 。 
str_ms_t_barrack_remour_descr_fac5|有 消 息 說 ， 城 裡 建 了 一 座 兵 營 。 
str_ms_t_stable_short_descr_fac1|馬 廄 
str_ms_t_stable_short_descr_fac2|馬 廄 
str_ms_t_stable_short_descr_fac3|馬 廄 
str_ms_t_stable_short_descr_fac4|馬 廄 
str_ms_t_stable_short_descr_fac5|馬 廄 
str_ms_t_stable_long_descr_fac1|強 大 的 軍 隊 不 能 沒 有 騎 兵 ， 而 在 你 能 夠 訓 練 騎 兵 之 前 ， 你 需 要 建 造 馬 廄 。 
str_ms_t_stable_long_descr_fac2|強 大 的 軍 隊 不 能 沒 有 騎 兵 ， 而 在 你 能 夠 訓 練 騎 兵 之 前 ， 你 需 要 建 造 馬 廄 。 
str_ms_t_stable_long_descr_fac3|強 大 的 軍 隊 不 能 沒 有 騎 兵 ， 而 在 你 能 夠 訓 練 騎 兵 之 前 ， 你 需 要 建 造 馬 廄 。 
str_ms_t_stable_long_descr_fac4|強 大 的 軍 隊 不 能 沒 有 騎 兵 ， 而 在 你 能 夠 訓 練 騎 兵 之 前 ， 你 需 要 建 造 馬 廄 。 
str_ms_t_stable_long_descr_fac5|強 大 的 軍 隊 不 能 沒 有 騎 兵 ， 而 在 你 能 夠 訓 練 騎 兵 之 前 ， 你 需 要 建 造 馬 廄 。 
str_ms_t_stable_remour_descr_fac1|有 消 息 說 ， 城 裡 建 了 一 座 新 馬 廄 。 
str_ms_t_stable_remour_descr_fac2|有 消 息 說 ， 城 裡 建 了 一 座 新 馬 廄 。 
str_ms_t_stable_remour_descr_fac3|有 消 息 說 ， 城 裡 建 了 一 座 新 馬 廄 。 
str_ms_t_stable_remour_descr_fac4|有 消 息 說 ， 城 裡 建 了 一 座 新 馬 廄 。 
str_ms_t_stable_remour_descr_fac5|有 消 息 說 ， 城 裡 建 了 一 座 新 馬 廄 。 
str_ms_t_armourer_short_descr_fac1|兵 器 師 
str_ms_t_armourer_short_descr_fac2|兵 器 師 
str_ms_t_armourer_short_descr_fac3|兵 器 師 
str_ms_t_armourer_short_descr_fac4|兵 器 師 
str_ms_t_armourer_short_descr_fac5|兵 器 師 
str_ms_t_armourer_long_descr_fac1|一 位 優 秀 的 兵 器 師 能 保 證 兵 器 貿 易 將 一 直 繁 榮 — — 並 且 向 一 位 兵 器 師 訂 購 一 把 馬 刀 或 者 兩 把 手 槍 ， 是 個 不 錯 的 主 意 。 
str_ms_t_armourer_long_descr_fac2|如 果 城 裡 有 了 一 名 軍 械 士 ， 那 就 意 味 著 ， 城 裡 制 造 的 武 器 質 量 會 很 高 。 不 過 ， 他 的 要 價 也 會 很 高 。 
str_ms_t_armourer_long_descr_fac3|如 果 城 裡 有 了 一 名 軍 械 士 ， 那 就 意 味 著 ， 城 裡 制 造 的 武 器 質 量 會 很 高 。 不 過 ， 他 的 要 價 也 會 很 高 。 
str_ms_t_armourer_long_descr_fac4|如 果 城 裡 有 了 一 名 軍 械 士 ， 那 就 意 味 著 ， 城 裡 制 造 的 武 器 質 量 會 很 高 。 不 過 ， 他 的 要 價 也 會 很 高 。 
str_ms_t_armourer_long_descr_fac5|如 果 城 裡 有 了 一 名 軍 械 士 ， 那 就 意 味 著 ， 城 裡 制 造 的 武 器 質 量 會 很 高 。 不 過 ， 他 的 要 價 也 會 很 高 。 
str_ms_t_armourer_remour_descr_fac1|據 說 ， 最 近 劊 子 手 早 上 用 他 從 城 裡 武 器 師 傅 買 的 新 斧 子 刮 臉 … … 
str_ms_t_armourer_remour_descr_fac2|據 說 甚 至 貴 族 們 也 跑 去 找 軍 械 士 弄 手 槍 。 
str_ms_t_armourer_remour_descr_fac3|據 說 我 們 的 軍 械 士 是 在 大 馬 士 革 學 藝 的 … … 
str_ms_t_armourer_remour_descr_fac4|據 說 我 們 的 軍 械 士 制 作 的 滑 膛 槍 可 以 在 五 百 尺 外 擊 中 靶 子 ！ 
str_ms_t_armourer_remour_descr_fac5|軍 械 士 為 指 揮 官 打 了 把 新 佩 劍 ， 它 能 將 飄 落 的 羽 毛 一 切 兩 半 ！ 
str_ms_t_protection_short_descr_fac1|軍 械 師 
str_ms_t_protection_short_descr_fac2|軍 械 師 
str_ms_t_protection_short_descr_fac3|軍 械 師 
str_ms_t_protection_short_descr_fac4|軍 械 師 
str_ms_t_protection_short_descr_fac5|軍 械 師 
str_ms_t_protection_long_descr_fac1|城 裡 的 一 位 優 秀 的 軍 械 大 師 會 讓 戰 士 們 有 不 錯 的 服 裝 ， 而 店 鋪 裡 的 兵 器 質 量 也 會 更 高 。 
str_ms_t_protection_long_descr_fac2|城 裡 的 一 位 優 秀 的 軍 械 大 師 會 讓 戰 士 們 有 不 錯 的 服 裝 ， 而 店 鋪 裡 的 兵 器 質 量 也 會 更 高 。 
str_ms_t_protection_long_descr_fac3|城 裡 的 一 位 優 秀 的 軍 械 大 師 會 讓 戰 士 們 有 不 錯 的 服 裝 ， 而 店 鋪 裡 的 兵 器 質 量 也 會 更 高 。 
str_ms_t_protection_long_descr_fac4|城 裡 的 一 位 優 秀 的 軍 械 大 師 會 讓 戰 士 們 有 不 錯 的 服 裝 ， 而 店 鋪 裡 的 兵 器 質 量 也 會 更 高 。 
str_ms_t_protection_long_descr_fac5|城 裡 的 一 位 優 秀 的 軍 械 大 師 會 讓 戰 士 們 有 不 錯 的 服 裝 ， 而 店 鋪 裡 的 兵 器 質 量 也 會 更 高 。 
str_ms_t_protection_remour_descr_fac1|禮 拜 天 ， 軍 械 師 展 示 了 他 的 盔 甲 有 多 麼 堅 固 。 他 將 胸 甲 抵 在 牆 上 ， 並 允 許 大 家 用 手 槍 射 擊 ， 每 槍 收 1泰 勒 ！ 
