str_no_string|NO STRING!
str_ms_t_merchant_guild_remour_descr_fac4|Der Magistrat hat die Kaufleute, die keine Steuern zahlen, ausfindig gemacht und eingekerkert. 
str_ms_t_merchant_guild_remour_descr_fac5|Heute erhält ein Libertin auf dem Maidan zehn Peitschenhiebe wegen Unzucht. Gute Fensterplätze sind für zehn Taler zu haben.
str_ms_t_defense_short_descr_fac1|Befestigungsanlagen
str_ms_t_defense_short_descr_fac2|Befestigungsanlagen
str_ms_t_defense_short_descr_fac3|Befestigungsanlagen
str_ms_t_defense_short_descr_fac4|Befestigungsanlagen
str_ms_t_defense_short_descr_fac5|Befestigungsanlagen
str_ms_t_defense_long_descr_fac1|Im Krieg ist wahrlich jedes Mittel recht. Je mehr Angreifer in die Falle gelockt werden, desto einfacher ist die Stadt zu verteidigen.
str_ms_t_defense_long_descr_fac2|Wird eine Stadt mit Barrikaden aus angespitzten Holzpfählen geschützt, ist es doppelt so schwierig, sie anzugreifen.
str_ms_t_defense_long_descr_fac3|Gibt es einen Graben um die Mauern, haben die Verteidiger bessere Chancen, Angriffe abzuwehren.
str_ms_t_defense_long_descr_fac4|Unterirdische Passagen, die aus der Stadt führen, sind bei der Verteidigung sehr nützlich. Durch solche Tunnel lassen sich zuverlässige Mannen senden, die dem Feind in den Rücken fallen.
str_ms_t_defense_long_descr_fac5|Spitze Pfähle, die nach außen zeigen, sind eine gute Verteidigungslinie, besonders bei Tatarenüberfällen.
str_ms_t_defense_remour_descr_fac1|Gestern kehrte unser Kriegsherr trunken von einer Feierlichkeit zurück und fiel direkt in die Grube. Das gab ein Gelächter!
str_ms_t_defense_remour_descr_fac2|Das Weibsvolk schätzt die Barrikaden. Sie sind praktisch zum Wäschetrocknen!
str_ms_t_defense_remour_descr_fac3|Unser Mufti ist von den Festungsmauern gefallen, doch Allah sei gelobt landete er in den Fluten des neuen Grabens. Schade, dass er nicht schwimmen konnte...
str_ms_t_defense_remour_descr_fac4|Die Stadt trauert -- ein trunkener Tavernengast fiel nächtens in einen der Tunnel.
str_ms_t_defense_remour_descr_fac5|Es heißt, dass der Befehlshaber gestern in den Turm stieg, um die Wachen zu kontrollieren, und zusehen musste, wie ein Bewaffneter sein Haus durch die Hintertür verließ. Oh, geflucht soll er haben...
str_ms_t_treasury_short_descr_fac1|Schatzkammer
str_ms_t_treasury_short_descr_fac2|Schatzkammer
str_ms_t_treasury_short_descr_fac3|Schatzkammer
str_ms_t_treasury_short_descr_fac4|Schatzkammer
str_ms_t_treasury_short_descr_fac5|Schatzkammer
str_ms_t_treasury_long_descr_fac1|Gibt es in der Stadt ein Schatzhaus, müsst Ihr die Steuern nicht persönlich eintreiben.
str_ms_t_treasury_long_descr_fac2|Gibt es ein gesichertes Haus in der Festung, müsst ihr nicht durch die Höfe ziehen, um die Steuern einzutreiben.
str_ms_t_treasury_long_descr_fac3|Gibt es eine Schatzkammer in der Stadt, ist es einfacher, die Städter zu besteuern.
str_ms_t_treasury_long_descr_fac4|In einem Bankhaus werden die Gelder des Fürsten gelagert, auch die erhobenen Steuern.
str_ms_t_treasury_long_descr_fac5|Wenn es ein Schatzamt gibt, muss der Befehlshaber nicht persönlich ausziehen, um Steuern einzutreiben.
str_ms_t_treasury_remour_descr_fac1|Unser Fürst ist ein weiser Mann. Legt stets eine gut gefüllte Börse für schwere Zeiten zur Seite.
str_ms_t_treasury_remour_descr_fac2|Auf dem Marktplatz heißt es, gestern hätten einige Tölpel versucht, die Schatzkammer auszurauben. Offenbar fehlte ihnen das Kleingeld für die Taverne...
str_ms_t_treasury_remour_descr_fac3|Gestern leistete unser Fürst eine wohltätige Spende. Seine Schatzkammern dürften also bestimmt nicht leer sein...
str_ms_t_treasury_remour_descr_fac4|Unser Fürst hat ein Bankhaus eröffnet, wisst Ihr! Wir nahmen gleich einen Kredit auf, um uns neue Möbel zu kaufen.
str_ms_t_treasury_remour_descr_fac5|Gestern rief der Stadtbefehlshaber alle Kosaken zum Umtrunk mit Wodka. Gemunkelt wird, dass er den Umtrunk aus der Schatzkammer bezahlt hat.
str_ms_t_barrack_short_descr_fac1|Soldatenunterkunft
str_ms_t_barrack_short_descr_fac2|Soldatenunterkunft
str_ms_t_barrack_short_descr_fac3|Soldatenunterkunft
str_ms_t_barrack_short_descr_fac4|Soldatenunterkunft
str_ms_t_barrack_short_descr_fac5|Soldatenunterkunft
str_ms_t_barrack_long_descr_fac1|Wohin mit Euren Truppen ohne Soldatenunterkünfte? Außerdem fördert es die öffentliche Ordnung, wenn die Soldaten nicht in der Stadt randalieren.
str_ms_t_barrack_long_descr_fac2|Wohin mit Euren Truppen ohne Soldatenunterkünfte? Außerdem fördert es die öffentliche Ordnung, wenn die Soldaten nicht in der Stadt randalieren.
str_ms_t_barrack_long_descr_fac3|Wohin mit Euren Truppen ohne Soldatenunterkünfte? Außerdem fördert es die öffentliche Ordnung, wenn die Soldaten nicht in der Stadt randalieren.
str_ms_t_barrack_long_descr_fac4|Wohin mit Euren Truppen ohne Soldatenunterkünfte? Außerdem fördert es die öffentliche Ordnung, wenn die Soldaten nicht in der Stadt randalieren.
str_ms_t_barrack_long_descr_fac5|Wohin mit Euren Truppen ohne Soldatenunterkünfte? Außerdem fördert es die öffentliche Ordnung, wenn die Soldaten nicht in der Stadt randalieren.
str_ms_t_barrack_remour_descr_fac1|Es heißt, in der Stadt sei eine Kaserne errichtet worden.
str_ms_t_barrack_remour_descr_fac2|Es heißt, in der Stadt sei eine Kaserne errichtet worden.
str_ms_t_barrack_remour_descr_fac3|Es heißt, in der Stadt sei eine Kaserne errichtet worden.
str_ms_t_barrack_remour_descr_fac4|Es heißt, in der Stadt sei eine Kaserne errichtet worden.
str_ms_t_barrack_remour_descr_fac5|Es heißt, in der Stadt seien Baracken errichtet worden.
str_ms_t_stable_short_descr_fac1|Stall
str_ms_t_stable_short_descr_fac2|Stall
str_ms_t_stable_short_descr_fac3|Stall
str_ms_t_stable_short_descr_fac4|Stall
str_ms_t_stable_short_descr_fac5|Stall
str_ms_t_stable_long_descr_fac1|Es gibt keine starke Armee ohne Kavallerie. Um Kavalleristen ausbilden zu können, braucht Ihr einen Stall.
str_ms_t_stable_long_descr_fac2|Es gibt keine starke Armee ohne Kavallerie. Um Kavalleristen ausbilden zu können, braucht Ihr einen Stall.
str_ms_t_stable_long_descr_fac3|Es gibt keine starke Armee ohne Kavallerie. Um Kavalleristen ausbilden zu können, braucht Ihr einen Stall.
str_ms_t_stable_long_descr_fac4|Es gibt keine starke Armee ohne Kavallerie. Um Kavalleristen ausbilden zu können, braucht Ihr einen Stall.
str_ms_t_stable_long_descr_fac5|Es gibt keine starke Armee ohne Kavallerie. Um Kavalleristen ausbilden zu können, braucht Ihr einen Stall.
str_ms_t_stable_remour_descr_fac1|Es heißt, in der Stadt sei ein neuer Stall errichtet worden.
str_ms_t_stable_remour_descr_fac2|Es heißt, in der Stadt sei ein neuer Stall errichtet worden.
str_ms_t_stable_remour_descr_fac3|Es heißt, in der Stadt sei ein neuer Stall errichtet worden.
str_ms_t_stable_remour_descr_fac4|Es heißt, in der Stadt sei ein neuer Stall errichtet worden.
str_ms_t_stable_remour_descr_fac5|Es heißt, in der Stadt sei ein neuer Stall errichtet worden.
str_ms_t_armourer_short_descr_fac1|Waffenmeister
str_ms_t_armourer_short_descr_fac2|Waffenmeister
str_ms_t_armourer_short_descr_fac3|Waffenmeister
str_ms_t_armourer_short_descr_fac4|Waffenmeister
str_ms_t_armourer_short_descr_fac5|Waffenmeister
str_ms_t_armourer_long_descr_fac1|Ein guter Waffenmeister sorgt dafür, dass der Waffenhandel floriert -- es ist auch keine schlechte Idee, einen Säbel oder ein paar Pistolen bei ihm zu bestellen.
str_ms_t_armourer_long_descr_fac2|Wenn es einen Waffenschmied gibt, steigert dies die Qualität der Waffen in der Stadt. Allerdings ist der Preis, den der Schmied verlangt, recht stolz.
str_ms_t_armourer_long_descr_fac3|Wenn es einen Waffenschmied gibt, steigert dies die Qualität der Waffen in der Stadt. Allerdings ist der Preis, den der Schmied verlangt, recht stolz.
str_ms_t_armourer_long_descr_fac4|Wenn es einen Waffenschmied gibt, steigert dies die Qualität der Waffen in der Stadt. Allerdings ist der Preis, den der Schmied verlangt, recht stolz.
str_ms_t_armourer_long_descr_fac5|Wenn es einen Waffenschmied gibt, steigert dies die Qualität der Waffen in der Stadt. Allerdings ist der Preis, den der Schmied verlangt, recht stolz.
str_ms_t_armourer_remour_descr_fac1|Es heißt, der Henker nehme die neue Axt, die er beim Waffenmeister gekauft hat, zum morgendlichen Bartstutzen her...
str_ms_t_armourer_remour_descr_fac2|Es heißt, sogar die Adligen holten sich beim neuen Waffenschmied ihre Pistolen.
str_ms_t_armourer_remour_descr_fac3|Man sagt, dass unser neuer Waffenschmied sein Handwerk in Damaskus erlernt hat...
str_ms_t_armourer_remour_descr_fac4|Man erzählt sich, dass eine Muskete von unserem neuen Waffenschmied ein Ziel auf fünfhundert Fuß treffen kann!
str_ms_t_armourer_remour_descr_fac5|Der Waffenschmied hat für den Kompaniebefehlshaber ein neues Schwert geschmiedet. Damit lässt sich eine Feder im Flug halbieren!
str_ms_t_protection_short_descr_fac1|Rüstmeister
str_ms_t_protection_short_descr_fac2|Rüstmeister
str_ms_t_protection_short_descr_fac3|Rüstmeister
str_ms_t_protection_short_descr_fac4|Rüstmeister
str_ms_t_protection_short_descr_fac5|Rüstmeister
str_ms_t_protection_long_descr_fac1|Ein guter Rüstmeister in der Stadt hält das Zeug der Krieger in gutem Zustand und vergrößert die Auswahl an Waffen in den Läden.
str_ms_t_protection_long_descr_fac2|Ein guter Rüstmeister in der Stadt hält das Zeug der Krieger in gutem Zustand und vergrößert die Auswahl an Waffen in den Läden.
str_ms_t_protection_long_descr_fac3|Ein guter Rüstmeister in der Stadt hält das Zeug der Krieger in gutem Zustand und vergrößert die Auswahl an Waffen in den Läden.
str_ms_t_protection_long_descr_fac4|Ein guter Rüstmeister in der Stadt hält das Zeug der Krieger in gutem Zustand und vergrößert die Auswahl an Waffen in den Läden.
str_ms_t_protection_long_descr_fac5|Ein guter Rüstmeister in der Stadt hält das Zeug der Krieger in gutem Zustand und vergrößert die Auswahl an Waffen in den Läden.
str_ms_t_protection_remour_descr_fac1|Sonntags demonstriert der Meister, wie stark seine Rüstungen sind. Er hängt einen Kürass an die Wand und fordert die Leute auf, mit Pistolen darauf zu schießen. Je Schuss nimmt er einen Taler...
str_ms_t_protection_remour_descr_fac2|Der Kriegsherr hat gestern mit seinem neuen Helm geprotzt. Es heißt, der habe ihn tausend Taler gekostet!
str_ms_t_protection_remour_descr_fac3|Unser Bek hat sich einen neue Rüstung... vergoldet!
str_ms_t_protection_remour_descr_fac4|Der Rüstmeister nimmt keine neuen Aufträge an. Er ist damit beschäftigt, Rüstungen für ein ganzes Reiterregiment zu schmieden!
str_ms_t_protection_remour_descr_fac5|Gestern kamen die Sitsch-Kosaken und bestellten nicht nur Hosen, sondern ganze Ballen von Kettenwerk.
str_ms_t_groom_short_descr_fac1|Pferdemeister
str_ms_t_groom_short_descr_fac2|Pferdemeister
str_ms_t_groom_short_descr_fac3|Pferdemeister
str_ms_t_groom_short_descr_fac4|Pferdemeister
str_ms_t_groom_short_descr_fac5|Pferdemeister
str_ms_t_groom_long_descr_fac1|Alle Mannen brauchen gute Pferde für den Krieg. Und ein Mann, der sich mit Pferden auskennt, ist sein Gewicht in Gold wert.
str_ms_t_groom_long_descr_fac2|Alle Mannen brauchen gute Pferde für den Krieg. Und ein Mann, der sich mit Pferden auskennt, ist sein Gewicht in Gold wert.
str_ms_t_groom_long_descr_fac3|Alle Mannen brauchen gute Pferde für den Krieg. Und ein Mann, der sich mit Pferden auskennt, ist sein Gewicht in Gold wert.
str_ms_t_groom_long_descr_fac4|Alle Mannen brauchen gute Pferde für den Krieg. Und ein Mann, der sich mit Pferden auskennt, ist sein Gewicht in Gold wert.
str_ms_t_groom_long_descr_fac5|Alle Mannen brauchen gute Pferde für den Krieg. Und ein Mann, der sich mit Pferden auskennt, ist sein Gewicht in Gold wert.
str_ms_t_groom_remour_descr_fac1|Der Pferdemeister hat bemerkenswerte Hengste gezüchtet. Er sagt, dass er sie morgen zur Handelsmesse bringt.
str_ms_t_groom_remour_descr_fac2|Gestern hat eine mürrische Mähre den Kriegsherrn abgeworfen. Unser neuer Stallmeister gab ihm ein ruhigeres Ross. Nun schläft er beim Reiten ein.
str_ms_t_groom_remour_descr_fac3|Der Bek hat eine neue Pferdeherde aus der Steppe geholt. Pferde wie diese hat die Stadt noch nie gesehen!
str_ms_t_groom_remour_descr_fac4|Sogar Ritter kommen in die Stadt, um Pferde zu kaufen!
str_ms_t_groom_remour_descr_fac5|Unsere Pferdehirte züchtet exzellente Tiere -- auch wenn es heißt, dass er sie den Tataren gestohlen hat...
str_ms_t_advizer_short_descr_fac1|Bote
str_ms_t_advizer_short_descr_fac2|Bote
str_ms_t_advizer_short_descr_fac3|Bote
str_ms_t_advizer_short_descr_fac4|Bote
str_ms_t_advizer_short_descr_fac5|Bote
str_ms_t_advizer_long_descr_fac1|Es ist immer gut, wenn man einen vertrauenswürdigen Mann zur Hand hat, der Befehle weiterleitet.
str_ms_t_advizer_long_descr_fac2|Es ist immer gut, wenn man einen vertrauenswürdigen Mann zur Hand hat, der Befehle weiterleitet.
str_ms_t_advizer_long_descr_fac3|Es ist immer gut, wenn man einen vertrauenswürdigen Mann zur Hand hat, der Befehle weiterleitet.
str_ms_t_advizer_long_descr_fac4|Es ist immer gut, wenn man einen vertrauenswürdigen Mann zur Hand hat, der Befehle weiterleitet.
str_ms_t_advizer_long_descr_fac5|Es ist immer gut, wenn man einen vertrauenswürdigen Mann zur Hand hat, der Befehle weiterleitet.
str_ms_t_advizer_remour_descr_fac1|Es gibt Gerüchte, dass den Bürgermeister ein Bote mit einer wichtigen Urkunde erreicht hat.
str_ms_t_advizer_remour_descr_fac2|Es heißt, dass ein Herold mit einer geheimen Urkunde in die Stadt gekommen ist. Was für eine Urkunde es ist, weiß niemand.
str_ms_t_advizer_remour_descr_fac3|Unser Bey hat eine wichtige Botschaft erhalten. Diese neuen Boten sind schnell wie der Wind...
str_ms_t_advizer_remour_descr_fac4|Heute brachte der Kurier Post... wiederum Nachricht von der Verwandtschaft...
str_ms_t_advizer_remour_descr_fac5|Schon wieder Krieg! Die Boten eilen von Stadt zu Stadt wie besessen!
str_ms_t_secret_order_short_descr_fac1|Wächter
str_ms_t_secret_order_short_descr_fac2|Wächter
str_ms_t_secret_order_short_descr_fac3|Wächter
str_ms_t_secret_order_short_descr_fac4|Wächter
str_ms_t_secret_order_short_descr_fac5|Wächter
str_ms_t_secret_order_long_descr_fac1|Es ist gut, wenn eine Stadt über einen Mann verfügt, der Kriminelle finden und vor Gericht bringen kann.
str_ms_t_secret_order_long_descr_fac2|Wenn es einen Mann gibt, der Diebe dingfest machen und als ihr Richter fungieren kann, läuft einiges glatter.
str_ms_t_secret_order_long_descr_fac3|Ein Mufti ist oft noch wichtiger als der Stadtkommandant, da er Fehltritte nach der Scharia verurteilen kann. Wird die Lage unübersichtlich, ist er der erste, der Verrat entdeckt.
str_ms_t_secret_order_long_descr_fac4|Ein Wächter kümmert sich um die öffentliche Ordnung. Rebellen wird das Ränkeschmieden erschwert, und Kriminelle haben keine Ruhe.
str_ms_t_secret_order_long_descr_fac5|Kosaken sind heißblütig. Hader und Streit entstehen, wo immer sie sich niederlassen. Ohne Wächter ist es schwierig, in der Stadt für Ordnung zu sorgen.
str_ms_t_secret_order_remour_descr_fac1|Betrüger fürchten nun schon ihren eigenen Schatten. Unser neuer Vogt ist ein harter Mann.
str_ms_t_secret_order_remour_descr_fac2|Wenn der Wächter Dieben weiter so unbarmherzig nachstellt, ist bald die halbe Stadt ohne Ohren.
str_ms_t_secret_order_remour_descr_fac3|Der neue Mufti ist eine gute Seele. Hat einen Rebellen hängen lassen, wo er ihn auch hätte pfählen lassen können.
str_ms_t_secret_order_remour_descr_fac4|Der Wächter hat einen wohlhabenden Kaufmann des Verrats beschuldigt. Die Anhörungen dürften intensiv werden.
str_ms_t_secret_order_remour_descr_fac5|Gestern hat der Wächter einen Pferdedieb verurteilt. Es zeigte sich, dass er ein Spion der Tataren war. Er wurde natürlich aufgeknüpft...
str_ms_t_tax_supervisor_short_descr_fac1|Steuereintreiber
str_ms_t_tax_supervisor_short_descr_fac2|Steuereintreiber
str_ms_t_tax_supervisor_short_descr_fac3|Steuereintreiber
str_ms_t_tax_supervisor_short_descr_fac4|Steuereintreiber
str_ms_t_tax_supervisor_short_descr_fac5|Steuereintreiber
str_ms_t_tax_supervisor_long_descr_fac1|Die Städter würden keinen Knopf an Steuern zahlen, wenn man sie nicht dazu zwänge. Daher braucht Ihr einen Steuereintreiber.
str_ms_t_tax_supervisor_long_descr_fac2|Ein guter Zahlmeister ist sein Gewicht in Silber wert. Die Städter drücken sich vor den Steuern, wo sie können. Ihr braucht einen Mann, der sie zur Ordnung ruft.
str_ms_t_tax_supervisor_long_descr_fac3|Der Handel blüht in den Städten. Und wo der Handel blüht, braucht man einen Zollinspektor, sonst ginge all der Wohlstand am Fürsten vorbei.
str_ms_t_tax_supervisor_long_descr_fac4|Die Magdeburger Rechte haben die Städter wahrlich verdorben. Sie haben vergessen, wie man Steuern zahlt. Ein guter Fiskal wird ihre Erinnerung auffrischen...
str_ms_t_tax_supervisor_long_descr_fac5|Kriege, Rebellionen, Überfälle... An Steuern denken die Städter gar nicht mehr. Ein Steuereintreiber wird sie daran erinnern...
str_ms_t_tax_supervisor_remour_descr_fac1|Die Adligen der Stadt sind erbost! Sie sollen in die Schatzkammer einzahlen!
str_ms_t_tax_supervisor_remour_descr_fac2|Gestern ging der Zahlmeister über die Höfe und suchte nach Steuerschulden. Er nahm unser Schwein und zwei Hähne.
str_ms_t_tax_supervisor_remour_descr_fac3|Allah ist groß! Unser weiser Fürst kümmert sich so gut um seine Untertanen, dass er ihnen all das Geld abnimmt, dessen sie nicht bedürfen. All meine Habe ging hin als Steuern, und nun kann ich mir nicht einmal eine neue Robe kaufen!
str_ms_t_tax_supervisor_remour_descr_fac4|Natürlich sind die Steuern nicht einfach zu schultern. Hoffen wir, dass unsere Gelder nicht nur in Feste und Bankette fließen.
str_ms_t_tax_supervisor_remour_descr_fac5|Gestern rotteten sich die Städter zusammen, um den Steuereintreiber zu verdreschen. Seit er im Amt ist, gibt es in der Stadt keinen Frieden mehr.
str_ms_t_trading_master_short_descr_fac1|Kaufmann
str_ms_t_trading_master_short_descr_fac2|Kaufmann
str_ms_t_trading_master_short_descr_fac3|Kaufmann
str_ms_t_trading_master_short_descr_fac4|Kaufmann
str_ms_t_trading_master_short_descr_fac5|Kaufmann
str_ms_t_trading_master_long_descr_fac1|Habt Ihr eigene Mannen an den Börsen, steigt das Einkommen für die Schatzkammer.
str_ms_t_trading_master_long_descr_fac2|Ein vertrauenswürdiger Kaufmann ist ein nützlicher Gesell. Er bringt Geld herein -- und Informationen.
str_ms_t_trading_master_long_descr_fac3|Ein vertrauenswürdiger Karawanen-Baschi bringt einer Stadt Wohlstand. Er kümmert sich um die Händler und hindert sie an Betrügereien.
str_ms_t_trading_master_long_descr_fac4|Wenn die Stadt einen eigenen Marektender hat, senkt dies die Einkaufspreise. Das gesparte Geld landet in der Schatzkammer.
str_ms_t_trading_master_long_descr_fac5|Ein eigener Ladenbesitzer am Markt ist eine gute Idee! Lasst die Bürger dort ihr Geld ausgeben und vergrößert Eure Einnahmen.
str_ms_t_trading_master_remour_descr_fac1|Es heißt, heute hätte es einen Skandal an der Börse gegeben. Der Makler unseres Fürsten selbst hielt diesen für einen Betrüger.
str_ms_t_trading_master_remour_descr_fac2|Ein weiterer Kaufmann ist bankrottgegangen. Bald gibt es in dieser Stadt nur noch Händler, die für unseren Fürsten arbeiten.
str_ms_t_trading_master_remour_descr_fac3|Es heißt, der Karawanen-Baschi schmuggle Haschisch. Na, der kann sich’s ja leisten! Steht unter dem Schutz unseres Fürsten...
str_ms_t_trading_master_remour_descr_fac4|Der neue Marketender hat die Vorräte der Stadt geplündert. Man munkelt, er stecke mit der Regierung unter einer Decke.
str_ms_t_trading_master_remour_descr_fac5|Der Wodka im neuen Laden hat den dreifachen Preis... aber was kann man machen? Allen anderen Läden ist der Schnapsverkauf untersagt.
str_ms_t_priest_short_descr_fac1|Hohepriester
str_ms_t_priest_short_descr_fac2|Hohepriester
str_ms_t_priest_short_descr_fac3|Hohepriester
str_ms_t_priest_short_descr_fac4|Hohepriester
str_ms_t_priest_short_descr_fac5|Hohepriester
str_ms_t_priest_long_descr_fac1|In einer Stadt mit Bischofssitz genießt der Fürst bestimmte Vorteile.
str_ms_t_priest_long_descr_fac2|Wenn Ihr Euren eigenen Abt benennt, wird mit den Bürgern leichter umzugehen sein.
str_ms_t_priest_long_descr_fac3|Der Imam ist die oberste Autorität der Gläubigen. Wenn er ihnen zu zahlen befiehlt, zahlen sie, ohne zu murren. Der Imam sollte Euer Mann sein.
str_ms_t_priest_long_descr_fac4|Ein Garnisonskaplan ist wichtig. Er kann Gebete lesen und ein Auge auf die Disziplin haben. Und er kann bei der Steuereintreibung helfen, falls nötig.
str_ms_t_priest_long_descr_fac5|Ein Priester mit Talent zur Rede kann die Schatzkammer voll halten.
str_ms_t_priest_remour_descr_fac1|Es geht das Gerücht, dass der neue Bischof hingerissen vom Chor ist. Er hat alle unsere guten Stimmen im Chor seiner Kathedrale...
str_ms_t_priest_remour_descr_fac2|Der Abt hat gestern den Sohn des Kriegsherrn getauft. Abends konnte er kaum noch sprechen.
str_ms_t_priest_remour_descr_fac3|Gestern hielt der Imam eine Predigt. Er sagte, Allah sei erzürnt über die, die da Steuern hinterziehen.
str_ms_t_priest_remour_descr_fac4|Der Kaplan persönlich unternahm neulich eine Razzia auf den Märkten. Angeblich nahm er gleich dreifache Steuern.
str_ms_t_priest_remour_descr_fac5|Der Priester nahm vor einiger Zeit einer Witwe die Beichte ab. Er war so begeistert, dass er ihre Sünden vergeben konnte, dass sie jetzt kurz vor der Niederkunft steht!
str_ms_t_garrison_commander_short_descr_fac1|Befehlshaber
str_ms_t_garrison_commander_short_descr_fac2|Befehlshaber
str_ms_t_garrison_commander_short_descr_fac3|Befehlshaber
str_ms_t_garrison_commander_short_descr_fac4|Befehlshaber
str_ms_t_garrison_commander_short_descr_fac5|Befehlshaber
str_ms_t_garrison_commander_long_descr_fac1|Ein Kastellan ist in einer Burg für die Ordnung zuständig.
str_ms_t_garrison_commander_long_descr_fac2|Ein Kriegsherr ist in jeder Stadt eine wichtige Person. Er kümmert sich um die Garnison und kann bei Bedarf Milizen versammeln.
str_ms_t_garrison_commander_long_descr_fac3|Der Dizdar ist der militärische Befehlshaber einer Stadt. Wenn er seine Pflichten richtig versieht, habt Ihr mit der Garnison keine Sorgen.
str_ms_t_garrison_commander_long_descr_fac4|Ein Stadtkaplan diszipliniert die Garnison und kann im Angriffsfall rasch Milizien zusammentrommeln.
str_ms_t_garrison_commander_long_descr_fac5| Ein guter Befehlshaber kennt alle Bürger wie seine Westentasche. Wenn es sein muss, kann er im Handumdrehen jeden unter Waffen haben.
str_ms_t_garrison_commander_remour_descr_fac1|Der Kastellan hat die Soldaten so diszipliniert, dass sie sogar die Latrine im Stechschritt aufsuchen.
str_ms_t_garrison_commander_remour_descr_fac2|Der Kriegsherr hat neulich mit den Truppen exerziert. Ein paar Kiefer und Rippen gebrochen.
str_ms_t_garrison_commander_remour_descr_fac3|Seit wir den neuen Dizdar haben, lassen sich all unsere Mannen täglich militärisch ausbilden. Keiner tut mehr die Arbeit!
str_ms_t_garrison_commander_remour_descr_fac4|Verdammt sei der neue Kastellan! Er exerziert unbescholtene Bürger zuschanden, als wären sie Rekruten...
str_ms_t_garrison_commander_remour_descr_fac5|Der neue Befehlshaber ist ein harter Mann. Er gab den Burschen Übungsstangen als Piken und ließ sie über das Feld rennen, bis sie zusammenbrachen.
str_ms_t_upgrade_officer_infantry_short_descr_fac1|Infanteriekommandant
str_ms_t_upgrade_officer_infantry_short_descr_fac2|Infanteriekommandant
str_ms_t_upgrade_officer_infantry_short_descr_fac3|Infanteriekommandant
str_ms_t_upgrade_officer_infantry_short_descr_fac4|Infanteriekommandant
str_ms_t_upgrade_officer_infantry_short_descr_fac5|Infanteriekommandant
str_ms_t_upgrade_officer_infantry_long_descr_fac1|Soldaten brauchen stets einen Kommandant, der für Ordnung sorgt und neue Rekruten ausbildet.
str_ms_t_upgrade_officer_infantry_long_descr_fac2|Scharfschützen brauchen stets einen Befehlshaber, der für Ordnung sorgt und neue Rekruten ausbildet.
str_ms_t_upgrade_officer_infantry_long_descr_fac3|Die Kavallerie ist zwar schlagkräftiger, doch auch die Infanterie ist nicht zu vernachlässigen.
str_ms_t_upgrade_officer_infantry_long_descr_fac4|Die Infanterie braucht stets einen Kommandant, der für Ordnung sorgt und neue Rekruten ausbildet.
str_ms_t_upgrade_officer_infantry_long_descr_fac5|Kosaken brauchen stets einen Kommandant, der für Ordnung sorgt und neue Rekruten ausbildet.
str_ms_t_upgrade_officer_infantry_remour_descr_fac1|Es heißt, die Zolniere hätten einen neuen Befehlshaber.
str_ms_t_upgrade_officer_infantry_remour_descr_fac2|Es heißt, ein neuer Kommandant sei eingesetzt worden.
str_ms_t_upgrade_officer_infantry_remour_descr_fac3|Pflichtbewusste Mannen diskutieren höchstens, welchen Ort sie im nächsten Frühling überfallen würden.
str_ms_t_upgrade_officer_infantry_remour_descr_fac4|Die Leute sagen, ein neuer Infanteriekommandant sei ernannt worden.
str_ms_t_upgrade_officer_infantry_remour_descr_fac5|Es heißt, es sei ein neuer Kommandant im Amt.
str_ms_t_upgrade_officer_cavalry_short_descr_fac1|Kavalleriekommandant
str_ms_t_upgrade_officer_cavalry_short_descr_fac2|Kavalleriekommandant
str_ms_t_upgrade_officer_cavalry_short_descr_fac3|Kavalleriekommandant
str_ms_t_upgrade_officer_cavalry_short_descr_fac4|Kavalleriekommandant
str_ms_t_upgrade_officer_cavalry_short_descr_fac5|Kavalleriekommandant
str_ms_t_upgrade_officer_cavalry_long_descr_fac1|Berittene Kampffertigkeiten erfordern Übung und Ausbildung. Ohne ordentlichen Drill taugt eine Kavallerieeinheit nicht viel.
str_ms_t_upgrade_officer_cavalry_long_descr_fac2|Berittene Kampffertigkeiten erfordern Übung und Ausbildung. Ohne ordentlichen Drill taugt eine Kavallerieeinheit nicht viel.
str_ms_t_upgrade_officer_cavalry_long_descr_fac3|Berittene Kampffertigkeiten erfordern Übung und Ausbildung. Ohne ordentlichen Drill taugt eine Kavallerieeinheit nicht viel.
str_ms_t_upgrade_officer_cavalry_long_descr_fac4|Berittene Kampffertigkeiten erfordern Übung und Ausbildung. Ohne ordentlichen Drill taugt eine Kavallerieeinheit nicht viel.
str_ms_t_upgrade_officer_cavalry_long_descr_fac5|Berittene Kampffertigkeiten erfordern Übung und Ausbildung. Ohne ordentlichen Drill taugt eine Kavallerieeinheit nicht viel.
str_ms_t_upgrade_officer_cavalry_remour_descr_fac1|Es wird viel über den neuen Kavalleriehauptmann geredet.
str_ms_t_upgrade_officer_cavalry_remour_descr_fac2|Es wird viel über den neuen Kavalleriekommandanten geredet.
str_ms_t_upgrade_officer_cavalry_remour_descr_fac3|Es wird viel über den neuen Aga geredet.
str_ms_t_upgrade_officer_cavalry_remour_descr_fac4|Es wird viel über den neuen Dragonerhauptmann geredet.
str_ms_t_upgrade_officer_cavalry_remour_descr_fac5|Es wird viel über den neuen Yesaul geredet.
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac1|Kommandant der Wache
str_ms_t_upgrade_officer_infantry_guard_short_descr_fac2|Kommandant der Wache
